date,customer_id,region_id,region_preference_product,customer_estimated_product_adoption,customer_estimated_size,region_preference_competitor_1,region_preference_competitor_2,region_preference_competitor_3,region_preference_competitor_4,region_preference_competitor_5,region_preference_competitor_6,region_preference_competitor_7,number_of_days_since_last_promotion,promotional_activity_1,promotional_activity_2,region_teenager_percent,sales
01-04-19,21,19,0,Low,Big,0,0,0,1,1,0,0,1,0,2,17.18618982,109
01-05-19,21,19,0,High,Big,0,0,0,1,1,0,0,9,0,2,17.18618982,120
01-06-19,21,19,0,High,Big,0,0,0,1,1,0,0,19,0,2,17.18618982,108
01-07-19,21,19,0,High,Big,0,0,0,0,1,0,0,21,0,2,17.18618982,121
01-08-19,21,19,0,High,Big,0,0,0,0,1,0,0,52,0,0,17.18618982,103
01-09-19,21,19,0,High,Big,0,0,0,0,1,0,0,12,1,1,17.18618982,109
01-10-19,21,19,0,High,Big,0,0,0,0,1,0,0,2,1,2,17.18618982,104
01-11-19,21,19,0,High,Big,0,0,0,0,1,0,0,10,1,1,17.18618982,106
01-12-19,21,19,0,High,Big,0,0,0,0,1,0,0,41,1,0,17.18618982,109
01-01-20,21,19,0,High,Big,0,0,0,1,1,0,0,16,0,2,17.18618982,109
01-02-20,21,19,0,High,Big,0,0,0,1,1,0,0,12,0,2,17.18618982,0
01-01-19,22,20,0,,,0,0,0,0,1,0,0,148,0,0,11.63642892,108
01-02-19,22,20,0,,,0,0,0,0,1,0,0,176,0,0,11.63642892,113
01-03-19,22,20,0,Very Low,Big,0,0,0,0,1,0,0,12,0,1,11.63642892,112
01-04-19,22,20,0,Very Low,Big,0,0,0,0,1,0,0,13,0,1,11.63642892,112
01-05-19,22,20,0,Low,Big,0,0,0,0,1,0,0,14,0,1,11.63642892,109
01-06-19,22,20,0,Low,Big,0,0,0,0,1,0,0,2,0,1,11.63642892,105
01-07-19,22,20,0,Low,Big,0,0,0,0,1,0,0,33,0,0,11.63642892,109
01-08-19,22,20,0,Low,Big,0,0,0,0,1,0,0,1,0,1,11.63642892,106
01-09-19,22,20,0,Low,Big,0,0,0,0,1,0,0,31,0,0,11.63642892,106
01-10-19,22,20,0,Low,Big,0,0,0,0,1,0,0,10,0,1,11.63642892,112
01-11-19,22,20,0,Low,Big,0,0,0,0,1,0,0,15,0,1,11.63642892,110
01-12-19,22,20,0,Low,Big,0,0,0,0,1,0,0,46,0,0,11.63642892,0
01-01-20,22,20,0,Low,Big,0,0,0,0,1,1,0,14,0,1,11.63642892,114
01-02-20,22,20,0,Low,Big,0,0,0,0,1,1,0,17,0,1,11.63642892,107
01-01-19,23,21,0,Low,Big,0,1,0,0,1,0,0,52,0,0,17.26351968,107
01-02-19,23,21,0,Low,Big,0,1,0,0,1,0,0,80,0,0,17.26351968,103
01-03-19,23,21,0,Low,Big,0,1,0,0,1,0,0,111,0,0,17.26351968,102
01-04-19,23,21,0,Low,Big,0,1,0,0,1,0,0,141,0,0,17.26351968,108
01-05-19,23,21,0,Low,Big,0,1,0,0,1,0,0,10,0,1,17.26351968,105
01-06-19,23,21,0,Low,Big,0,1,0,0,1,0,0,6,0,1,17.26351968,103
01-07-19,23,21,0,Low,Big,0,1,0,1,1,0,0,29,0,1,17.26351968,105
01-08-19,23,21,0,Low,Big,0,1,0,1,1,0,0,5,0,2,17.26351968,105
01-09-19,23,21,0,Low,Big,0,1,0,1,1,0,0,35,1,0,17.26351968,106
01-10-19,23,21,0,Low,Big,0,1,0,1,1,0,0,66,1,0,17.26351968,104
01-11-19,23,21,0,Low,Big,0,1,0,1,1,0,0,96,1,0,17.26351968,105
01-12-19,23,21,0,Low,Big,0,1,0,1,1,0,0,127,1,0,17.26351968,106
01-01-20,23,21,0,Low,Big,0,1,0,1,0,0,0,158,0,0,17.26351968,105
01-02-20,23,21,0,Low,Big,0,1,0,1,0,0,0,26,0,1,17.26351968,104
01-01-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,54,0,0,18.8944373,101
01-02-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,82,0,0,18.8944373,0
01-03-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,11,0,1,18.8944373,101
01-04-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,41,0,0,18.8944373,101
01-05-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,22,0,1,18.8944373,102
01-06-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,52,0,0,18.8944373,101
01-07-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,83,0,0,18.8944373,0
01-08-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,29,0,1,18.8944373,101
01-09-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,26,0,1,18.8944373,0
01-10-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,57,0,0,18.8944373,0
01-11-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,1,0,1,18.8944373,101
01-12-19,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,24,0,1,18.8944373,0
01-01-20,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,15,0,1,18.8944373,0
01-02-20,24,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,44,0,0,18.8944373,101
01-01-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,10,1,2,12.81499795,0
01-02-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,0,2,2,12.81499795,0
01-03-19,25,23,-1,,,-1,0,-1,-1,-1,-1,-1,31,2,0,12.81499795,0
01-04-19,25,23,-1,,,-1,0,-1,-1,-1,-1,-1,61,2,0,12.81499795,0
01-05-19,25,23,-1,,,-1,0,-1,-1,-1,-1,-1,92,1,0,12.81499795,0
01-06-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,4,1,2,12.81499795,0
01-07-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,13,2,2,12.81499795,0
01-08-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,10,2,1,12.81499795,0
01-09-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,14,3,2,12.81499795,0
01-10-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,3,3,1,12.81499795,0
01-11-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,10,3,2,12.81499795,106
01-12-19,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,41,3,0,12.81499795,0
01-01-20,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,25,3,1,12.81499795,105
01-02-20,25,23,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,18,2,1,12.81499795,102
01-01-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,52,0,0,11.84727208,0
01-02-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,15,0,1,11.84727208,0
01-03-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,18,0,1,11.84727208,0
01-04-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,48,0,0,11.84727208,0
01-05-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,79,0,0,11.84727208,0
01-06-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,109,0,0,11.84727208,0
01-07-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,140,0,0,11.84727208,0
01-08-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,4,0,1,11.84727208,0
01-09-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,34,0,0,11.84727208,0
01-10-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,8,0,2,11.84727208,0
01-11-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,29,0,1,11.84727208,0
01-12-19,26,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,60,0,0,11.84727208,0
01-01-20,26,24,0,Low,Small,0,0,0,0,0,1,1,24,0,1,11.84727208,107
01-02-20,26,24,0,Low,Small,0,0,0,0,0,1,1,1,0,2,11.84727208,108
01-01-19,27,25,0,Low,Big,1,1,0,1,0,0,0,1,0,1,12.66835745,102
01-02-19,27,25,0,Low,Big,1,1,0,1,0,0,0,0,0,1,12.66835745,101
01-03-19,27,25,0,Low,Big,1,1,0,1,0,0,0,4,0,1,12.66835745,101
01-04-19,27,25,0,Low,Big,1,1,0,1,0,0,0,6,0,1,12.66835745,101
01-05-19,27,25,0,Low,Big,1,1,0,1,0,0,0,23,0,1,12.66835745,102
01-06-19,27,25,0,Low,Big,1,1,0,1,0,0,0,11,0,2,12.66835745,101
01-07-19,27,25,0,Low,Big,0,1,0,1,0,0,0,14,0,1,12.66835745,102
01-08-19,27,25,0,Low,Big,0,1,0,1,0,0,0,11,0,1,12.66835745,101
01-09-19,27,25,0,Low,Big,0,1,0,1,0,0,0,18,0,1,12.66835745,101
01-10-19,27,25,0,Low,Big,0,1,0,1,0,0,0,15,0,1,12.66835745,102
01-11-19,27,25,0,Low,Big,0,1,0,1,0,0,0,25,0,1,12.66835745,101
01-12-19,27,25,0,Low,Big,0,1,0,1,0,0,0,12,0,1,12.66835745,101
01-01-20,27,25,0,Low,Big,1,1,0,1,0,0,0,24,0,1,12.66835745,101
01-02-20,27,25,0,Low,Big,1,1,0,1,0,0,0,16,0,2,12.66835745,101
01-01-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,99,0,0,11.63642892,113
01-02-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,127,0,0,11.63642892,0
01-03-19,28,26,-1,Very Low,Big,-1,0,-1,-1,-1,-1,-1,12,0,2,11.63642892,0
01-04-19,28,26,-1,Very Low,Big,-1,0,-1,-1,-1,-1,-1,42,0,0,11.63642892,0
01-05-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,14,0,1,11.63642892,107
01-06-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,2,0,1,11.63642892,0
01-07-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,33,0,0,11.63642892,112
01-08-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,1,0,1,11.63642892,103
01-09-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,0,0,1,11.63642892,0
01-10-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,10,0,1,11.63642892,0
01-11-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,15,0,1,11.63642892,0
01-12-19,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,46,0,0,11.63642892,118
01-01-20,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,11,0,2,11.63642892,106
01-02-20,28,26,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,17,0,1,11.63642892,112
01-01-19,29,27,1,Low,Small,0,0,0,0,0,1,1,12,1,1,18.1816621,109
01-02-19,29,27,1,Low,Small,0,0,0,0,0,1,1,20,1,1,18.1816621,108
01-03-19,29,27,1,Low,Small,0,0,0,0,0,1,1,51,1,0,18.1816621,109
01-04-19,29,27,1,Low,Small,0,0,0,0,0,1,1,28,1,1,18.1816621,107
01-05-19,29,27,1,Low,Small,0,0,0,0,0,1,1,59,0,0,18.1816621,108
01-06-19,29,27,1,Low,Big,0,0,0,0,0,1,1,11,0,1,18.1816621,109
01-07-19,29,27,1,Low,Big,0,0,0,0,0,1,1,13,0,1,18.1816621,107
01-08-19,29,27,1,Low,Big,0,0,0,0,0,1,1,44,1,0,18.1816621,107
01-09-19,29,27,1,Low,Big,0,0,0,0,0,1,1,74,1,0,18.1816621,104
01-10-19,29,27,1,Low,Big,0,0,0,0,0,1,1,1,1,1,18.1816621,105
01-11-19,29,27,1,Low,Big,0,0,0,0,0,1,1,3,1,1,18.1816621,104
01-12-19,29,27,1,Low,Big,0,0,0,0,0,1,1,34,0,0,18.1816621,104
01-01-20,29,27,1,Low,Big,0,1,0,1,0,1,1,13,0,1,18.1816621,104
01-02-20,29,27,1,Low,Big,0,1,0,1,0,1,1,42,0,0,18.1816621,104
01-01-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,6,0,2,10.55278914,102
01-02-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,34,0,0,10.55278914,102
01-03-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,26,0,1,10.55278914,103
01-04-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,29,0,1,10.55278914,102
01-05-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,60,0,0,10.55278914,103
01-06-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,90,0,0,10.55278914,103
01-07-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,2,0,2,10.55278914,102
01-08-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,33,0,0,10.55278914,0
01-09-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,12,0,2,10.55278914,103
01-10-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,43,0,0,10.55278914,104
01-11-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,4,0,1,10.55278914,104
01-12-19,30,28,0,Very Low,Small,0,1,0,1,1,0,0,35,0,0,10.55278914,101
01-01-20,30,28,0,Very Low,Small,0,1,0,1,0,1,0,9,0,1,10.55278914,101
01-02-20,30,28,0,Very Low,Small,0,1,0,1,0,1,0,38,0,0,10.55278914,0
01-01-19,31,29,0,High,Big,0,1,0,0,1,0,0,6,0,1,11.25709595,114
01-02-19,31,29,0,High,Big,0,1,0,0,1,0,0,6,0,1,11.25709595,121
01-03-19,31,29,0,High,Big,0,1,0,0,1,0,0,9,0,1,11.25709595,106
01-04-19,31,29,0,High,Big,0,1,0,0,1,0,0,25,0,1,11.25709595,110
01-05-19,31,29,0,High,Big,0,1,0,0,1,0,0,56,0,0,11.25709595,126
01-06-19,31,29,0,High,Big,0,1,0,0,1,0,0,86,0,0,11.25709595,104
01-07-19,31,29,1,High,Big,0,1,0,0,1,1,0,8,0,2,11.25709595,119
01-08-19,31,29,1,High,Big,0,1,0,0,1,1,0,39,0,0,11.25709595,116
01-09-19,31,29,1,High,Big,0,1,0,0,1,1,0,27,0,1,11.25709595,113
01-10-19,31,29,1,High,Big,0,1,0,0,1,1,0,6,0,1,11.25709595,113
01-11-19,31,29,1,High,Big,0,1,0,0,1,1,0,36,1,0,11.25709595,115
01-12-19,31,29,1,High,Big,0,1,0,0,1,1,0,26,1,1,11.25709595,111
01-01-20,31,29,1,High,Big,0,0,0,0,1,1,0,17,1,1,11.25709595,117
01-02-20,31,29,1,High,Big,0,0,0,0,1,1,0,46,1,0,11.25709595,113
01-01-19,32,30,1,Low,Small,0,0,0,0,0,0,1,114,0,0,11.27229146,110
01-02-19,32,30,1,Low,Big,0,0,0,0,0,0,1,7,0,1,11.27229146,108
01-03-19,32,30,1,Low,Big,0,0,0,0,0,0,1,18,0,1,11.27229146,109
01-04-19,32,30,1,Low,Big,0,0,0,0,0,0,1,26,0,1,11.27229146,107
01-05-19,32,30,1,Low,Big,0,0,0,0,0,0,1,57,0,0,11.27229146,106
01-06-19,32,30,1,Low,Big,0,0,0,0,0,0,1,16,0,1,11.27229146,108
01-07-19,32,30,1,Low,Big,0,0,0,0,1,0,1,47,0,0,11.27229146,110
01-08-19,32,30,1,Low,Big,0,0,0,0,1,0,1,19,0,1,11.27229146,108
01-09-19,32,30,1,Low,Big,0,0,0,0,1,0,1,49,0,0,11.27229146,106
01-10-19,32,30,1,Low,Big,0,0,0,0,1,0,1,16,0,1,11.27229146,106
01-11-19,32,30,1,Low,Big,0,0,0,0,1,0,1,22,0,1,11.27229146,107
01-12-19,32,30,1,Low,Big,0,0,0,0,1,0,1,25,0,1,11.27229146,106
01-01-20,32,30,0,Low,Big,0,1,0,0,1,0,1,56,0,0,11.27229146,104
01-02-20,32,30,0,Low,Big,0,1,0,0,1,0,1,85,0,0,11.27229146,106
01-01-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,56,0,0,10.79516967,112
01-02-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,84,0,0,10.79516967,108
01-03-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,115,0,0,10.79516967,109
01-04-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,145,0,0,10.79516967,114
01-05-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,8,0,1,10.79516967,113
01-06-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,38,0,0,10.79516967,112
01-07-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,7,0,1,10.79516967,110
01-08-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,38,0,0,10.79516967,109
01-09-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,25,0,1,10.79516967,117
01-10-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,56,0,0,10.79516967,112
01-11-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,16,0,1,10.79516967,116
01-12-19,33,31,0,High,Very Big,0,1,0,1,1,1,0,47,0,0,10.79516967,109
01-01-20,33,31,0,High,Very Big,0,1,0,1,1,1,0,16,0,1,10.79516967,112
01-02-20,33,31,0,High,Very Big,0,1,0,1,1,1,0,10,0,1,10.79516967,114
01-01-19,34,30,1,High,Big,0,0,0,0,0,0,1,44,0,0,11.27229146,107
01-02-19,34,30,1,High,Big,0,0,0,0,0,0,1,72,0,0,11.27229146,106
01-03-19,34,30,1,High,Big,0,0,0,0,0,0,1,8,0,2,11.27229146,107
01-04-19,34,30,1,High,Big,0,0,0,0,0,0,1,0,0,2,11.27229146,105
01-05-19,34,30,1,High,Big,0,0,0,0,0,0,1,31,0,0,11.27229146,105
01-06-19,34,30,1,High,Big,0,0,0,0,0,0,1,16,0,1,11.27229146,106
01-07-19,34,30,1,High,Big,0,0,0,0,1,0,1,5,0,1,11.27229146,107
01-08-19,34,30,1,High,Big,0,0,0,0,1,0,1,36,0,0,11.27229146,106
01-09-19,34,30,1,High,Big,0,0,0,0,1,0,1,66,0,0,11.27229146,104
01-10-19,34,30,1,High,Big,0,0,0,0,1,0,1,16,0,2,11.27229146,104
01-11-19,34,30,1,High,Big,0,0,0,0,1,0,1,46,0,0,11.27229146,105
01-12-19,34,30,1,High,Big,0,0,0,0,1,0,1,25,0,1,11.27229146,104
01-01-20,34,30,0,High,Big,0,1,0,0,1,0,1,9,0,1,11.27229146,103
01-02-20,34,30,0,High,Big,0,1,0,0,1,0,1,24,0,1,11.27229146,105
01-01-19,35,3,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,66,0,0,21.73611241,103
01-02-19,35,3,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,94,0,0,21.73611241,103
01-03-19,35,3,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,125,0,0,21.73611241,103
01-04-19,35,3,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,5,1,3,21.73611241,103
01-05-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,15,1,1,21.73611241,104
01-06-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,45,1,0,21.73611241,103
01-07-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,76,2,0,21.73611241,103
01-08-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,107,1,0,21.73611241,103
01-09-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,137,1,0,21.73611241,102
01-10-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,168,1,0,21.73611241,103
01-11-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,198,0,0,21.73611241,103
01-12-19,35,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,26,0,1,21.73611241,103
01-01-20,35,3,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,57,0,0,21.73611241,103
01-02-20,35,3,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,10,0,1,21.73611241,102
01-01-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,14,0,1,18.1232127,113
01-02-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,20,0,1,18.1232127,111
01-03-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,20,0,1,18.1232127,120
01-04-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,25,0,1,18.1232127,115
01-05-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,56,0,0,18.1232127,113
01-06-19,36,32,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,86,0,0,18.1232127,118
01-07-19,36,32,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,117,0,0,18.1232127,115
01-08-19,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,22,0,1,18.1232127,126
01-09-19,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,5,0,1,18.1232127,131
01-10-19,36,32,-1,,,-1,1,-1,-1,-1,-1,-1,36,1,0,18.1232127,119
01-11-19,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,5,1,1,18.1232127,114
01-12-19,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,36,1,0,18.1232127,131
01-01-20,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,21,1,1,18.1232127,129
01-02-20,36,32,-1,High,Big,-1,1,-1,-1,-1,-1,-1,50,0,0,18.1232127,130
01-01-19,37,33,-1,Low,Small,-1,1,-1,-1,-1,-1,-1,59,0,0,17.87466325,107
01-02-19,37,33,-1,Low,Small,-1,1,-1,-1,-1,-1,-1,87,0,0,17.87466325,107
01-03-19,37,33,-1,Low,Small,-1,1,-1,-1,-1,-1,-1,10,1,1,17.87466325,109
01-04-19,37,33,-1,Low,Small,-1,1,-1,-1,-1,-1,-1,21,1,1,17.87466325,110
01-05-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,9,2,1,17.87466325,111
01-06-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,16,2,1,17.87466325,108
01-07-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,30,1,1,17.87466325,109
01-08-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,61,1,0,17.87466325,111
01-09-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,91,0,0,17.87466325,105
01-10-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,122,0,0,17.87466325,108
01-11-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,152,0,0,17.87466325,108
01-12-19,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,183,0,0,17.87466325,111
01-01-20,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,10,0,1,17.87466325,108
01-02-20,37,33,-1,High,Big,-1,1,-1,-1,-1,-1,-1,26,0,1,17.87466325,110
01-01-19,38,34,0,Very Low,Big,0,1,0,0,1,0,0,22,0,1,10.31333938,107
01-02-19,38,34,0,Very Low,Big,0,1,0,0,1,0,0,14,0,1,10.31333938,109
01-03-19,38,34,0,Very Low,Big,0,1,0,0,1,0,0,6,0,2,10.31333938,105
01-04-19,38,34,0,Very Low,Big,0,1,0,0,1,0,0,7,0,1,10.31333938,107
01-05-19,38,34,0,Low,Big,0,1,0,0,1,0,0,18,0,2,10.31333938,107
01-06-19,38,34,0,Low,Big,0,1,0,0,1,0,0,48,0,0,10.31333938,105
01-07-19,38,34,0,Low,Big,0,1,0,0,1,0,0,21,0,1,10.31333938,109
01-08-19,38,34,0,Low,Big,0,1,0,0,1,0,0,52,0,0,10.31333938,0
01-09-19,38,34,0,Low,Big,0,1,0,0,1,0,0,14,0,2,10.31333938,112
01-10-19,38,34,0,Low,Big,0,1,0,0,1,0,0,6,0,2,10.31333938,110
01-11-19,38,34,0,Low,Big,0,1,0,0,1,0,0,3,0,2,10.31333938,105
01-12-19,38,34,0,Low,Big,0,1,0,0,1,0,0,25,0,1,10.31333938,107
01-01-20,38,34,0,Low,Big,0,1,0,0,1,0,0,22,0,1,10.31333938,106
01-02-20,38,34,0,Low,Big,0,1,0,0,1,0,0,14,1,1,10.31333938,105
01-01-19,39,35,0,Low,Big,0,1,0,0,0,0,0,55,0,0,17.53566829,105
01-02-19,39,35,0,Low,Big,0,1,0,0,0,0,0,20,0,1,17.53566829,105
01-03-19,39,35,0,Low,Big,0,1,0,0,0,0,0,51,0,0,17.53566829,107
01-04-19,39,35,0,Low,Big,0,1,0,0,0,0,0,81,0,0,17.53566829,102
01-05-19,39,35,0,Low,Big,0,1,0,0,0,0,0,112,0,0,17.53566829,104
01-06-19,39,35,0,Low,Big,0,1,0,0,0,0,0,2,0,2,17.53566829,102
01-07-19,39,35,0,Low,Big,0,1,0,0,0,1,0,33,0,0,17.53566829,106
01-08-19,39,35,0,Low,Big,0,1,0,0,0,1,0,9,0,1,17.53566829,106
01-09-19,39,35,0,Low,Big,0,1,0,0,0,1,0,13,0,2,17.53566829,105
01-10-19,39,35,0,Low,Big,0,1,0,0,0,1,0,20,0,2,17.53566829,106
01-11-19,39,35,0,Low,Big,0,1,0,0,0,1,0,50,0,0,17.53566829,104
01-12-19,39,35,0,Low,Big,0,1,0,0,0,1,0,27,0,1,17.53566829,106
01-01-20,39,35,0,Low,Big,0,0,0,0,0,1,0,14,0,1,17.53566829,107
01-02-20,39,35,0,Low,Big,0,0,0,0,0,1,0,2,0,2,17.53566829,106
01-01-19,40,36,1,Low,Small,0,0,0,1,1,1,1,133,0,0,10.66904558,104
01-02-19,40,36,1,Low,Small,0,0,0,1,1,1,1,161,0,0,10.66904558,0
01-03-19,40,36,1,Low,Big,0,0,0,1,1,1,1,20,0,1,10.66904558,101
01-04-19,40,36,1,Low,Big,0,0,0,1,1,1,1,50,0,0,10.66904558,0
01-05-19,40,36,1,Low,Big,0,0,0,1,1,1,1,29,0,1,10.66904558,0
01-06-19,40,36,1,Low,Big,0,0,0,1,1,1,1,59,0,0,10.66904558,0
01-07-19,40,36,0,Low,Big,1,0,1,1,0,0,1,90,0,0,10.66904558,0
01-08-19,40,36,0,Low,Big,1,0,1,1,0,0,1,121,0,0,10.66904558,0
01-09-19,40,36,0,Low,Big,1,0,1,1,0,0,1,3,0,1,10.66904558,0
01-10-19,40,36,0,Low,Big,1,0,1,1,0,0,1,24,0,1,10.66904558,0
01-11-19,40,36,0,Low,Big,1,0,1,1,0,0,1,54,0,0,10.66904558,0
01-12-19,40,36,0,Low,Big,1,0,1,1,0,0,1,28,0,1,10.66904558,0
01-01-20,40,36,0,Low,Big,0,0,0,1,1,0,0,59,0,0,10.66904558,102
01-02-20,40,36,0,Low,Big,0,0,0,1,1,0,0,88,0,0,10.66904558,0
01-01-19,41,37,1,,,0,0,0,1,1,0,0,68,0,0,9.308350785,106
01-02-19,41,37,1,,,0,0,0,1,1,0,0,96,0,0,9.308350785,105
01-03-19,41,37,1,,,0,0,0,1,1,0,0,127,0,0,9.308350785,105
01-04-19,41,37,1,,,0,0,0,1,1,0,0,157,0,0,9.308350785,104
01-05-19,41,37,1,,,0,0,0,1,1,0,0,188,0,0,9.308350785,106
01-06-19,41,37,1,,,0,0,0,1,1,0,0,218,0,0,9.308350785,108
01-07-19,41,37,1,,,0,0,0,0,1,0,0,249,0,0,9.308350785,108
01-08-19,41,37,1,,,0,0,0,0,1,0,0,280,0,0,9.308350785,108
01-09-19,41,37,1,,,0,0,0,0,1,0,0,310,0,0,9.308350785,108
01-10-19,41,37,1,,,0,0,0,0,1,0,0,6,0,1,9.308350785,106
